Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.03.31 12:00:00;Buy Stop;0.01;XAUUSD;5 237.33;5 214.87;5 374.89;2026.04.08 12:00:00;4 794.16;;;;cancelled
2026.04.07 07:00:00;Sell Stop;0.01;XAUUSD;4 556.17;4 751.74;4 540.68;2026.04.08 03:00:00;4 833.28;;;;cancelled
2026.04.08 01:54:37;Buy;0.01;XAUUSD;4 798.95;4 806.42;4 873.92;2026.04.08 02:00:45;4 804.49;-0.19;;5.54;[sl]
2026.04.08 01:54:37;Buy;0.01;XAUUSD;4 799.95;4 805.76;4 944.81;2026.04.08 02:00:45;4 804.51;-0.19;;4.56;[sl]
2026.04.08 01:54:37;Buy;0.01;XAUUSD;4 799.95;4 810.03;4 825.67;2026.04.08 02:00:37;4 809.13;-0.19;;9.18;[sl]
2026.04.08 01:54:37;Buy;0.01;XAUUSD;4 800.13;4 801.56;4 814.17;2026.04.08 01:56:17;4 814.18;-0.19;;14.05;[tp]
2026.04.08 01:54:37;Buy;0.01;XAUUSD;4 800.13;4 801.68;4 813.48;2026.04.08 01:56:16;4 813.62;-0.19;;13.49;[tp]
2026.03.23 11:25:03;Buy Stop;0.01;XAUUSD;5 416.12;5 399.85;5 492.84;2026.04.08 01:05:00;4 745.27;;;;cancelled
2026.04.07 22:45:54;Buy;0.01;XAUUSD;4 708.00;4 708.54;4 731.47;2026.04.07 23:44:07;4 708.45;-0.19;;0.45;[sl]
2026.04.07 22:45:54;Buy;0.01;XAUUSD;4 708.00;4 709.55;4 719.88;2026.04.07 23:44:06;4 709.27;-0.19;;1.27;[sl]
2026.04.07 22:45:55;Buy;0.01;XAUUSD;4 707.81;4 709.24;4 720.57;2026.04.07 22:47:13;4 709.25;-0.19;;1.44;[sl]
2026.04.07 01:05:00;Buy Stop;0.01;XAUUSD;4 797.99;4 602.42;4 813.48;2026.04.07 21:05:00;4 678.39;;;;cancelled
2026.04.06 01:05:01;Sell Stop;0.01;XAUUSD;4 101.98;4 247.16;4 067.47;2026.04.07 12:15:00;4 685.55;;;;cancelled
2026.04.06 01:05:01;Buy Stop;0.01;XAUUSD;5 590.88;5 445.70;5 625.39;2026.04.07 12:15:00;4 685.67;;;;cancelled
2026.04.06 06:00:00;Sell Stop;0.01;XAUUSD;4 555.37;4 652.40;4 538.89;2026.04.07 12:00:00;4 683.15;;;;cancelled
2026.03.30 10:00:00;Sell Stop;0.01;XAUUSD;4 354.01;4 375.90;4 219.96;2026.04.07 10:00:00;4 654.53;;;;cancelled
2026.04.06 01:05:02;Buy Stop;0.01;XAUUSD;4 798.02;4 700.99;4 814.50;2026.04.07 07:15:01;4 646.61;;;;cancelled
2026.04.06 11:00:00;Sell Stop;0.01;XAUUSD;4 556.24;4 756.56;4 540.37;2026.04.07 07:00:00;4 649.83;;;;cancelled
2026.04.06 04:00:00;Buy Stop;0.01;XAUUSD;4 797.94;4 597.62;4 813.81;2026.04.07 01:05:00;4 661.97;;;;cancelled
2026.04.06 01:05:00;Sell Stop;0.01;XAUUSD;4 354.15;4 554.47;4 338.28;2026.04.06 21:05:00;4 652.48;;;;cancelled
2026.04.01 13:15:00;Sell Stop;0.01;XAUUSD;4 353.79;4 392.84;4 328.63;2026.04.06 01:05:02;4 637.77;;;;cancelled
2026.04.02 22:00:00;Buy Stop;0.01;XAUUSD;4 798.06;4 702.86;4 814.23;2026.04.06 01:05:01;4 638.21;;;;cancelled
2026.04.01 23:15:00;Sell Stop;0.01;XAUUSD;4 101.78;4 239.40;4 069.07;2026.04.06 01:05:01;4 637.17;;;;cancelled
2026.04.01 23:15:00;Buy Stop;0.01;XAUUSD;5 591.23;5 453.61;5 623.94;2026.04.06 01:05:01;4 638.30;;;;cancelled
2026.04.02 10:00:00;Sell Stop;0.01;XAUUSD;4 354.09;4 550.62;4 338.52;2026.04.06 01:05:00;4 637.25;;;;cancelled
2026.04.01 13:15:00;Sell Stop;0.01;XAUUSD;4 353.18;4 445.16;4 337.56;2026.04.02 19:15:00;4 654.71;;;;cancelled
2026.04.01 14:00:00;Sell Stop;0.01;XAUUSD;4 354.00;4 543.89;4 338.96;2026.04.02 10:00:00;4 598.25;;;;cancelled
2026.03.31 12:15:00;Sell Stop;0.01;XAUUSD;4 101.76;4 238.76;4 069.19;2026.04.01 23:15:00;4 768.95;;;;cancelled
2026.03.31 12:15:00;Buy Stop;0.01;XAUUSD;5 591.25;5 454.25;5 623.82;2026.04.01 23:15:00;4 769.01;;;;cancelled
2026.03.24 20:00:00;Sell Stop;0.01;XAUUSD;4 100.95;4 123.19;3 964.72;2026.04.01 20:00:00;4 787.24;;;;cancelled
2026.03.31 18:00:00;Sell Stop;0.01;XAUUSD;4 353.98;4 543.01;4 339.01;2026.04.01 14:00:00;4 731.55;;;;cancelled
2026.03.31 07:15:00;Sell Stop;0.01;XAUUSD;4 353.17;4 444.73;4 337.62;2026.04.01 13:15:00;4 715.59;;;;cancelled
2026.03.30 01:05:03;Sell Stop;0.01;XAUUSD;4 353.71;4 391.59;4 329.30;2026.04.01 13:15:00;4 715.60;;;;cancelled
2026.03.30 22:00:00;Sell Stop;0.01;XAUUSD;4 353.91;4 538.12;4 339.32;2026.03.31 18:00:00;4 600.27;;;;cancelled
2026.03.30 01:05:01;Sell Stop;0.01;XAUUSD;4 101.67;4 235.18;4 069.93;2026.03.31 12:15:00;4 567.64;;;;cancelled
2026.03.30 01:05:01;Buy Stop;0.01;XAUUSD;5 591.41;5 457.90;5 623.15;2026.03.31 12:15:00;4 567.67;;;;cancelled
2026.03.23 11:25:03;Buy Stop;0.01;XAUUSD;5 237.29;5 214.04;5 379.69;2026.03.31 12:00:00;4 568.58;;;;cancelled
2026.03.30 01:05:02;Sell Stop;0.01;XAUUSD;4 353.12;4 442.35;4 337.97;2026.03.31 07:15:00;4 557.77;;;;cancelled
2026.03.31 04:41:14;Buy;0.01;XAUUSD;4 602.49;4 608.10;4 738.57;2026.03.31 04:46:45;4 607.23;-0.18;;4.74;[sl]
2026.03.31 04:41:14;Buy;0.01;XAUUSD;4 603.15;4 610.53;4 626.16;2026.03.31 04:46:28;4 610.20;-0.18;;7.05;[sl]
2026.03.31 04:41:10;Buy;0.01;XAUUSD;4 601.08;4 416.45;4 615.25;2026.03.31 04:43:55;4 615.42;-0.18;;14.34;[tp]
2026.03.31 04:41:11;Buy;0.01;XAUUSD;4 601.08;4 602.46;4 615.89;2026.03.31 04:42:33;4 602.37;-0.18;;1.29;[sl]
2026.03.30 02:00:00;Sell Stop;0.01;XAUUSD;4 353.91;4 538.12;4 339.32;2026.03.30 22:00:00;4 498.67;;;;cancelled
2026.03.30 01:05:00;Sell Stop;0.01;XAUUSD;4 100.81;4 285.02;4 086.22;2026.03.30 21:05:00;4 518.69;;;;cancelled
2026.03.30 01:05:00;Buy Stop;0.01;XAUUSD;4 600.66;4 416.45;4 615.25;2026.03.30 21:05:00;4 518.76;;;;cancelled
2026.03.27 07:00:00;Buy Stop;0.01;XAUUSD;4 600.68;4 508.76;4 616.29;2026.03.30 01:05:02;4 514.70;;;;cancelled
2026.03.26 22:00:00;Sell Stop;0.01;XAUUSD;4 100.66;4 139.35;4 075.72;2026.03.30 01:05:02;4 509.53;;;;cancelled
2026.03.26 18:00:00;Sell Stop;0.01;XAUUSD;4 100.06;4 191.20;4 084.58;2026.03.30 01:05:02;4 511.52;;;;cancelled
2026.03.26 05:00:00;Buy Stop;0.01;XAUUSD;4 601.73;4 563.04;4 626.67;2026.03.30 01:05:02;4 512.48;;;;cancelled
2026.03.27 20:30:00;Buy Stop;0.01;XAUUSD;5 591.23;5 453.69;5 623.92;2026.03.30 01:05:01;4 513.16;;;;cancelled
2026.03.27 19:00:00;Sell Stop;0.01;XAUUSD;4 353.18;4 445.10;4 337.57;2026.03.30 01:05:01;4 512.37;;;;cancelled
2026.03.27 00:05:00;Sell Stop;0.01;XAUUSD;4 101.78;4 239.32;4 069.09;2026.03.30 01:05:01;4 510.08;;;;cancelled
2026.03.27 22:00:00;Buy Stop;0.01;XAUUSD;4 600.60;4 410.83;4 615.63;2026.03.30 01:05:00;4 513.93;;;;cancelled
2026.03.27 20:05:00;Sell Stop;0.01;XAUUSD;4 100.89;4 290.66;4 085.86;2026.03.30 01:05:00;4 510.44;;;;cancelled
2026.03.27 02:00:00;Buy Stop;0.01;XAUUSD;4 600.60;4 410.83;4 615.63;2026.03.27 22:00:00;4 515.50;;;;cancelled
2026.03.26 09:30:00;Buy Stop;0.01;XAUUSD;5 591.28;5 454.91;5 623.70;2026.03.27 20:30:00;4 509.59;;;;cancelled
2026.03.27 00:05:00;Sell Stop;0.01;XAUUSD;4 100.89;4 290.66;4 085.86;2026.03.27 20:05:00;4 493.55;;;;cancelled
2026.03.26 01:00:00;Buy Stop;0.01;XAUUSD;4 600.70;4 509.56;4 616.18;2026.03.27 07:00:00;4 445.94;;;;cancelled
2026.03.26 06:00:00;Buy Stop;0.01;XAUUSD;4 600.62;4 412.46;4 615.52;2026.03.27 02:00:00;4 405.25;;;;cancelled
2026.03.23 11:25:03;Sell Stop;0.01;XAUUSD;3 888.30;3 911.55;3 792.98;2026.03.27 00:05:01;4 387.18;;;;cancelled
2026.03.26 03:00:00;Sell Stop;0.01;XAUUSD;4 100.87;4 289.03;4 085.97;2026.03.27 00:05:00;4 387.17;;;;cancelled
2026.03.24 10:00:00;Sell Stop;0.01;XAUUSD;4 100.65;4 139.15;4 075.84;2026.03.26 22:00:00;4 364.14;;;;cancelled
2026.03.25 12:00:00;Sell Stop;0.01;XAUUSD;4 100.04;4 189.99;4 084.77;2026.03.26 18:00:00;4 438.34;;;;cancelled
2026.03.24 22:30:00;Buy Stop;0.01;XAUUSD;5 591.31;5 455.63;5 623.56;2026.03.26 09:30:00;4 448.42;;;;cancelled
2026.03.25 07:00:00;Sell Stop;0.01;XAUUSD;4 100.84;4 286.54;4 086.13;2026.03.26 03:00:00;4 537.02;;;;cancelled
2026.03.25 03:30:00;Buy Stop;0.01;XAUUSD;5 042.28;4 856.58;5 056.99;2026.03.26 00:05:00;4 523.55;;;;cancelled
2026.03.23 11:25:04;Buy Stop;0.01;XAUUSD;5 043.32;5 003.08;5 069.25;2026.03.26 00:05:00;4 523.24;;;;cancelled
2026.03.24 06:00:00;Sell Stop;0.01;XAUUSD;4 100.05;4 190.73;4 084.65;2026.03.25 12:00:00;4 552.86;;;;cancelled
2026.03.24 11:00:00;Sell Stop;0.01;XAUUSD;4 100.86;4 288.07;4 086.03;2026.03.25 07:00:00;4 573.08;;;;cancelled
2026.03.24 07:30:00;Buy Stop;0.01;XAUUSD;5 042.26;4 855.05;5 057.09;2026.03.25 03:30:00;4 575.96;;;;cancelled
2026.03.23 11:25:03;Buy Stop;0.01;XAUUSD;5 591.04;5 449.22;5 624.75;2026.03.24 22:30:00;4 455.26;;;;cancelled
2026.03.23 11:25:03;Buy Stop;0.01;XAUUSD;5 042.24;4 947.46;5 058.34;2026.03.24 17:30:00;4 412.94;;;;cancelled
2026.03.23 11:25:03;Buy Stop;0.01;XAUUSD;5 042.16;4 846.48;5 057.66;2026.03.24 07:30:00;4 335.68;;;;cancelled
2026.03.16 15:04:45;Buy Stop;0.01;XAUUSD;5 237.18;5 211.78;5 392.73;2026.03.23 11:24:32;4 287.44;;;;cancelled
2026.03.16 15:04:45;Buy Stop;0.01;XAUUSD;5 415.84;5 398.06;5 499.65;2026.03.23 11:24:31;4 287.67;;;;cancelled
2026.03.19 07:57:50;Buy Stop;0.01;XAUUSD;5 414.82;5 389.42;5 518.95;2026.03.23 11:24:30;4 287.45;;;;cancelled
2026.03.23 00:05:01;Buy Stop;0.01;XAUUSD;5 042.16;4 846.48;5 057.66;2026.03.23 11:24:29;4 287.82;;;;cancelled
2026.03.23 00:05:02;Buy Stop;0.01;XAUUSD;5 591.04;5 449.22;5 624.75;2026.03.23 11:24:28;4 287.80;;;;cancelled
2026.03.23 03:00:00;Sell Stop;0.01;XAUUSD;3 888.30;3 911.55;3 792.98;2026.03.23 11:24:27;4 290.59;;;;cancelled
2026.03.23 00:05:03;Buy Stop;0.01;XAUUSD;5 042.24;4 947.46;5 058.34;2026.03.23 11:24:27;4 289.21;;;;cancelled
2026.03.23 08:00:01;Buy Stop;0.01;XAUUSD;5 043.32;5 003.08;5 069.25;2026.03.23 11:24:25;4 296.37;;;;cancelled
2026.03.20 20:00:00;Buy Stop;0.01;XAUUSD;5 043.28;5 001.54;5 070.18;2026.03.23 08:00:00;4 310.23;;;;cancelled
2026.03.23 02:34:43;Sell;0.01;XAUUSD;4 403.41;4 343.42;4 299.33;2026.03.23 02:38:09;4 343.82;-0.18;;59.59;[sl]
2026.03.20 16:00:00;Buy Stop;0.01;XAUUSD;5 042.16;4 943.84;5 058.86;2026.03.23 00:05:02;4 476.28;;;;cancelled
2026.03.19 13:15:00;Buy Stop;0.01;XAUUSD;5 590.55;5 437.90;5 626.84;2026.03.23 00:05:01;4 476.39;;;;cancelled
2026.03.20 21:00:00;Buy Stop;0.01;XAUUSD;5 042.08;4 839.11;5 058.16;2026.03.23 00:05:00;4 476.04;;;;cancelled
2026.03.20 20:50:33;Sell;0.01;XAUUSD;4 503.78;4 493.92;4 478.29;2026.03.20 20:57:08;4 478.12;-0.18;;25.66;[tp]
2026.03.20 20:50:33;Sell;0.01;XAUUSD;4 503.78;4 602.15;4 487.84;2026.03.20 20:55:36;4 487.77;-0.18;;16.01;[tp]
2026.03.20 20:50:33;Sell;0.01;XAUUSD;4 503.78;4 706.80;4 489.33;2026.03.20 20:55:31;4 488.80;-0.18;;14.98;[tp]
2026.03.19 07:57:48;Balance;;;;;;;;;;-1 403.03;
2026.03.18 12:35:36;Sell;0.01;XAUUSD;4 970.66;4 901.68;4 817.30;2026.03.18 22:28:05;4 817.19;-0.20;;153.47;[tp]
2026.03.18 12:35:37;Sell;0.01;XAUUSD;4 968.34;4 963.22;4 952.23;2026.03.18 13:08:28;4 951.67;-0.20;;16.67;[tp]
2026.03.18 12:35:36;Sell;0.01;XAUUSD;4 970.66;4 970.08;4 942.32;2026.03.18 13:00:23;4 970.17;-0.20;;0.49;[sl]
2026.03.18 12:35:36;Sell;0.01;XAUUSD;4 970.66;4 968.99;4 953.77;2026.03.18 12:59:53;4 969.16;-0.20;;1.50;[sl]
2026.03.13 21:47:20;Sell;0.01;XAUUSD;5 015.13;5 008.78;4 859.38;2026.03.16 02:00:54;5 007.76;-0.20;0.19;7.37;[sl]
2026.03.13 21:47:20;Sell;0.01;XAUUSD;5 013.96;5 013.37;4 988.71;2026.03.16 00:23:16;5 013.55;-0.20;0.19;0.41;[sl]
2026.03.13 21:47:20;Sell;0.01;XAUUSD;5 013.96;5 012.40;4 999.01;2026.03.16 00:23:02;5 012.57;-0.20;0.19;1.39;[sl]
2026.03.13 21:47:20;Sell;0.01;XAUUSD;5 013.96;5 012.27;5 000.61;2026.03.16 00:23:02;5 012.53;-0.20;0.19;1.43;[sl]
2026.03.10 15:01:20;Buy;0.01;XAUUSD;5 199.30;5 216.29;5 228.10;2026.03.10 15:27:24;5 228.59;-0.21;;29.29;[tp]
2026.03.10 15:01:18;Buy;0.01;XAUUSD;5 198.06;5 204.67;5 215.69;2026.03.10 15:21:11;5 215.69;-0.21;;17.63;[tp]
2026.03.10 15:06:46;Buy;0.01;XAUUSD;5 197.94;5 199.67;5 215.20;2026.03.10 15:20:10;5 215.31;-0.21;;17.37;[tp]
2026.03.10 15:01:18;Buy;0.01;XAUUSD;5 198.08;5 199.81;5 215.20;2026.03.10 15:20:10;5 215.31;-0.21;;17.23;[tp]
2026.03.09 01:42:57;Sell;0.01;XAUUSD;5 050.36;5 037.77;5 024.47;2026.03.09 02:15:05;5 037.84;-0.20;;12.52;[sl]
2026.03.09 01:42:57;Sell;0.01;XAUUSD;5 050.36;5 264.59;5 036.40;2026.03.09 02:13:32;5 035.97;-0.20;;14.39;[tp]
2026.03.09 01:42:57;Sell;0.01;XAUUSD;5 050.36;5 048.79;5 034.82;2026.03.09 02:12:52;5 049.09;-0.20;;1.27;[sl]
2026.03.03 13:31:28;Sell;0.01;XAUUSD;5 090.66;5 090.04;5 065.10;2026.03.03 13:33:48;5 088.72;-0.20;;1.94;[sl]
2026.03.03 13:31:28;Sell;0.01;XAUUSD;5 090.66;5 088.87;5 077.42;2026.03.03 13:33:02;5 076.38;-0.20;;14.28;[tp]
2026.03.03 13:29:36;Sell;0.01;XAUUSD;5 132.90;5 177.42;5 103.64;2026.03.03 13:31:27;5 103.41;-0.21;;29.49;[tp]
2026.03.03 13:29:37;Sell;0.01;XAUUSD;5 130.60;5 241.49;5 113.32;2026.03.03 13:31:19;5 112.65;-0.21;;17.95;[tp]
2026.03.03 13:29:36;Sell;0.01;XAUUSD;5 132.90;5 350.98;5 115.51;2026.03.03 13:29:46;5 115.30;-0.21;;17.60;[tp]
2026.02.27 18:10:57;Buy;0.01;XAUUSD;5 248.41;5 222.46;5 408.63;2026.02.27 18:24:27;5 222.13;-0.21;;-26.28;[sl]
2026.02.27 18:10:38;Buy;0.01;XAUUSD;5 246.64;5 246.64;5 331.74;2026.02.27 18:20:14;5 246.33;-0.21;;-0.31;[sl]
2026.02.27 18:10:56;Buy;0.01;XAUUSD;5 247.65;5 249.24;5 265.38;2026.02.27 18:20:04;5 248.76;-0.21;;1.11;[sl]
2026.02.27 18:10:50;Buy;0.01;XAUUSD;5 247.46;5 249.18;5 264.63;2026.02.27 18:20:04;5 248.72;-0.21;;1.26;[sl]
2026.02.27 18:11:05;Buy;0.01;XAUUSD;5 248.76;5 249.36;5 277.49;2026.02.27 18:20:03;5 249.33;-0.21;;0.57;[sl]
2026.02.27 17:58:21;Buy;0.01;XAUUSD;5 246.31;5 228.44;5 331.74;2026.02.27 17:59:00;5 243.39;-0.21;;-2.92;
2026.02.27 15:15:26;Buy;0.01;XAUUSD;5 217.35;5 229.07;5 245.25;2026.02.27 15:30:06;5 230.40;-0.21;;13.05;[sl]
2026.02.27 15:15:26;Buy;0.01;XAUUSD;5 217.35;5 219.31;5 233.26;2026.02.27 15:23:47;5 233.28;-0.21;;15.93;[tp]
2026.02.27 15:08:53;Buy;0.01;XAUUSD;5 215.14;5 219.30;5 233.19;2026.02.27 15:23:47;5 233.28;-0.21;;18.14;[tp]
2026.02.27 15:15:26;Buy;0.01;XAUUSD;5 217.35;5 219.07;5 232.51;2026.02.27 15:23:41;5 232.73;-0.21;;15.38;[tp]
2026.02.27 15:08:53;Buy;0.01;XAUUSD;5 215.14;5 216.86;5 232.44;2026.02.27 15:23:41;5 232.73;-0.21;;17.59;[tp]
2026.02.23 01:05:00;Buy;0.01;XAUUSD;5 117.70;5 133.91;5 273.45;2026.02.23 09:25:20;5 134.12;-0.20;;16.42;[sl]
2026.02.23 01:05:00;Buy;0.01;XAUUSD;5 117.77;5 156.40;5 197.03;2026.02.23 02:00:27;5 156.05;-0.20;;38.28;[sl]
2026.02.20 16:31:44;Buy;0.01;XAUUSD;5 049.74;5 051.40;5 066.28;2026.02.20 16:56:37;5 051.21;-0.20;;1.47;[sl]
2026.02.20 16:32:02;Buy;0.01;XAUUSD;5 051.01;5 051.58;5 078.10;2026.02.20 16:56:37;5 051.54;-0.20;;0.53;[sl]
2026.02.17 07:31:50;Sell;0.01;XAUUSD;4 879.37;4 904.57;4 730.39;2026.02.17 08:33:58;4 904.55;-0.20;;-25.18;[sl]
2026.02.17 07:31:50;Sell;0.01;XAUUSD;4 879.37;4 878.79;4 853.39;2026.02.17 07:33:12;4 878.82;-0.20;;0.55;[sl]
2026.02.17 07:31:50;Sell;0.01;XAUUSD;4 877.82;4 981.03;4 862.82;2026.02.17 07:32:04;4 862.28;-0.20;;15.54;[tp]
2026.02.17 07:31:50;Sell;0.01;XAUUSD;4 877.82;5 090.13;4 864.38;2026.02.17 07:32:04;4 862.28;-0.20;;15.54;[tp]
2026.02.11 12:44:10;Buy;0.01;XAUUSD;5 091.88;5 098.20;5 242.44;2026.02.11 14:17:37;5 098.41;-0.20;;6.53;[sl]
2026.02.11 12:40:53;Buy;0.01;XAUUSD;5 085.68;5 086.26;5 113.09;2026.02.11 13:03:35;5 086.07;-0.20;;0.39;[sl]
2026.02.11 12:40:52;Buy;0.01;XAUUSD;5 084.55;5 090.26;5 101.40;2026.02.11 13:02:07;5 089.96;-0.20;;5.41;[sl]
2026.02.11 12:40:52;Buy;0.01;XAUUSD;5 085.28;5 086.97;5 100.89;2026.02.11 12:49:56;5 100.92;-0.20;;15.64;[tp]
2026.02.11 12:44:09;Buy;0.01;XAUUSD;5 090.21;5 091.90;5 106.48;2026.02.11 12:46:07;5 092.23;-0.20;;2.02;[sl]
2026.02.11 12:44:09;Buy;0.01;XAUUSD;5 090.48;5 092.04;5 107.21;2026.02.11 12:46:07;5 092.04;-0.20;;1.56;[sl]
2026.02.11 12:44:10;Buy;0.01;XAUUSD;5 091.87;5 092.45;5 117.86;2026.02.11 12:46:07;5 092.02;-0.20;;0.15;[sl]
2026.02.02 07:49:16;Sell;0.01;XAUUSD;4 539.49;4 564.48;4 385.93;2026.02.02 07:50:00;4 556.72;-0.18;;-17.23;
2026.01.27 22:03:25;Buy;0.01;XAUUSD;5 110.65;5 125.28;5 137.61;2026.01.27 22:11:28;5 137.80;-0.20;;27.15;[tp]
2026.01.27 22:03:25;Buy;0.01;XAUUSD;5 108.92;5 113.12;5 125.86;2026.01.27 22:09:55;5 126.47;-0.20;;17.55;[tp]
2026.01.27 22:03:25;Buy;0.01;XAUUSD;5 108.50;5 110.17;5 125.13;2026.01.27 22:09:43;5 125.28;-0.20;;16.78;[tp]
2026.01.22 19:22:54;Buy;0.01;XAUUSD;4 887.42;4 904.62;4 913.76;2026.01.22 20:10:42;4 913.83;-0.20;;26.41;[tp]
2026.01.22 19:22:54;Buy;0.01;XAUUSD;4 887.78;4 889.37;4 901.89;2026.01.22 19:49:23;4 901.93;-0.20;;14.15;[tp]
2026.01.22 19:22:54;Buy;0.01;XAUUSD;4 887.78;4 889.25;4 902.58;2026.01.22 19:29:32;4 889.28;-0.20;;1.50;[sl]
2026.01.20 06:35:35;Buy;0.01;XAUUSD;4 689.40;4 707.11;4 715.16;2026.01.20 07:59:00;4 715.17;-0.19;;25.77;[tp]
2026.01.20 06:35:17;Buy;0.01;XAUUSD;4 688.43;4 692.34;4 704.31;2026.01.20 07:34:54;4 704.56;-0.19;;16.13;[tp]
2026.01.19 01:05:00;Buy;0.01;XAUUSD;4 649.10;4 654.87;4 783.39;2026.01.19 04:01:16;4 654.77;-0.19;;5.67;[sl]
2026.01.19 01:05:00;Buy;0.01;XAUUSD;4 649.10;4 653.28;4 667.26;2026.01.19 01:16:40;4 667.28;-0.19;;18.18;[tp]
2026.01.19 01:05:00;Buy;0.01;XAUUSD;4 649.10;4 650.52;4 656.50;2026.01.19 01:08:01;4 656.52;-0.19;;7.42;[tp]
2026.01.19 01:05:00;Buy;0.01;XAUUSD;4 649.10;4 454.02;4 655.96;2026.01.19 01:06:10;4 656.02;-0.19;;6.92;[tp]
2026.01.16 17:28:42;Sell;0.01;XAUUSD;4 573.20;4 562.48;4 546.30;2026.01.16 17:33:44;4 546.09;-0.18;;27.11;[tp]
2026.01.16 17:26:09;Sell;0.01;XAUUSD;4 583.30;4 572.47;4 557.81;2026.01.16 17:31:53;4 557.64;-0.18;;25.66;[tp]
2026.01.16 17:29:00;Sell;0.01;XAUUSD;4 571.40;4 569.98;4 555.29;2026.01.16 17:30:02;4 569.93;-0.18;;1.47;[sl]
2026.01.16 17:26:10;Sell;0.01;XAUUSD;4 581.67;4 580.25;4 566.98;2026.01.16 17:29:51;4 566.29;-0.18;;15.38;[tp]
2026.01.16 17:26:09;Sell;0.01;XAUUSD;4 583.30;4 581.76;4 568.41;2026.01.16 17:29:21;4 568.31;-0.18;;14.99;[tp]
2026.01.16 15:20:06;Sell;0.01;XAUUSD;4 583.70;4 582.16;4 568.41;2026.01.16 17:29:21;4 568.31;-0.18;;15.39;[tp]
2026.01.16 15:20:27;Sell;0.01;XAUUSD;4 585.28;4 677.40;4 616.04;2026.01.16 17:10:45;4 615.99;-0.18;;-30.71;[tp]
2026.01.16 15:29:12;Sell;0.01;XAUUSD;4 583.83;4 778.72;4 568.41;2026.01.16 15:30:00;4 587.48;-0.18;;-3.65;
2026.01.16 15:18:18;Sell;0.01;XAUUSD;4 583.57;4 778.72;4 568.41;2026.01.16 15:19:00;4 589.09;-0.18;;-5.52;
2026.01.16 15:18:18;Sell;0.01;XAUUSD;4 583.61;4 623.70;4 557.81;2026.01.16 15:19:00;4 589.10;-0.18;;-5.49;
2026.01.13 16:45:11;Buy;0.01;XAUUSD;4 628.28;4 629.67;4 643.67;2026.01.13 16:52:10;4 629.35;-0.19;;1.07;[sl]
2026.01.12 02:06:55;Buy;0.01;XAUUSD;4 549.59;4 562.48;4 682.55;2026.01.12 04:08:38;4 562.35;-0.18;;12.76;[sl]
2026.01.12 02:05:40;Buy;0.01;XAUUSD;4 547.72;4 587.82;4 619.37;2026.01.12 03:00:13;4 587.66;-0.18;;39.94;[sl]
2026.01.12 02:05:35;Buy;0.01;XAUUSD;4 546.88;4 588.91;4 635.90;2026.01.12 02:57:09;4 588.83;-0.18;;41.95;[sl]
2026.01.12 02:04:17;Buy;0.01;XAUUSD;4 544.28;4 546.97;4 576.73;2026.01.12 02:32:29;4 576.90;-0.18;;32.62;[tp]
2026.01.12 01:43:17;Buy;0.01;XAUUSD;4 544.27;4 407.65;4 576.73;2026.01.12 01:44:00;4 542.38;-0.18;;-1.89;
2026.01.09 17:08:56;Buy;0.01;XAUUSD;4 498.51;4 500.00;4 513.24;2026.01.09 17:38:44;4 513.27;-0.18;;14.76;[tp]
2026.01.09 17:04:01;Buy;0.01;XAUUSD;4 498.49;4 407.53;4 513.89;2026.01.09 17:05:01;4 493.72;-0.18;;-4.77;
2026.01.09 17:04:04;Buy;0.01;XAUUSD;4 499.42;4 460.58;4 524.53;2026.01.09 17:05:01;4 493.69;-0.18;;-5.73;
2026.01.09 17:04:01;Buy;0.01;XAUUSD;4 498.49;4 310.67;4 513.24;2026.01.09 17:05:00;4 493.65;-0.18;;-4.84;
2026.01.09 17:04:04;Buy;0.01;XAUUSD;4 499.54;4 476.92;4 637.02;2026.01.09 17:05:00;4 493.86;-0.18;;-5.68;
2026.01.09 16:38:07;Buy;0.01;XAUUSD;4 498.29;4 407.53;4 513.89;2026.01.09 16:39:00;4 495.21;-0.18;;-3.08;
2026.01.09 16:38:07;Buy;0.01;XAUUSD;4 498.29;4 309.23;4 513.34;2026.01.09 16:39:00;4 495.33;-0.18;;-2.96;
2025.12.31 07:50:44;Sell;0.01;XAUUSD;4 301.48;4 296.07;4 170.79;2025.12.31 08:10:59;4 296.81;-0.17;;4.67;[sl]
2025.12.31 07:50:44;Sell;0.01;XAUUSD;4 301.83;4 295.04;4 277.96;2025.12.31 07:55:04;4 277.19;-0.17;;24.64;[tp]
2025.12.31 07:50:44;Sell;0.01;XAUUSD;4 301.83;4 484.30;4 288.35;2025.12.31 07:53:13;4 280.87;-0.17;;20.96;[tp]
2025.12.31 07:50:44;Sell;0.01;XAUUSD;4 301.77;4 390.24;4 286.95;2025.12.31 07:53:13;4 280.87;-0.17;;20.90;[tp]
2025.12.29 17:22:03;Sell;0.01;XAUUSD;4 306.92;4 496.77;4 343.85;2025.12.30 02:39:11;4 343.82;-0.17;0.19;-36.90;[tp]
2025.12.29 17:22:03;Sell;0.01;XAUUSD;4 308.04;4 347.12;4 286.21;2025.12.29 18:55:13;4 347.39;-0.17;;-39.35;[sl]
